Curso,Unidade de execução,Turno,Turma,Inscritos no turno,Turnos com capacidade superior à capacidade das características das salas,Turno com inscrições superiores à capacidade das salas,Dia da Semana,Início,Fim,Dia,Características da sala pedida para a aula,Sala da aula,Lotação,Características reais da sala
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,09:30:00,11:00:00,27/09/2022,Sala de Aulas normal,C5.09,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,09:30:00,11:00:00,20/09/2022,Sala de Aulas normal,C5.09,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,09:30:00,11:00:00,13/09/2022,Sala de Aulas normal,C4.08,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,06/12/2022,Sala de Aulas normal,C4.06,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,29/11/2022,Sala de Aulas normal,C5.02,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,22/11/2022,Sala de Aulas normal,C4.08,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,15/11/2022,Sala de Aulas normal,C5.02,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,08/11/2022,Sala de Aulas normal,C5.02,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,25/10/2022,Sala de Aulas normal,C4.08,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,18/10/2022,Sala de Aulas normal,C5.02,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,11/10/2022,Sala de Aulas normal,C5.07,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,04/10/2022,Sala de Aulas normal,C5.09,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,27/09/2022,Sala de Aulas normal,C5.09,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,20/09/2022,Sala de Aulas normal,C5.08,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Gestão de Transportes,02835TP01,CI-IBS-1,39,True,False,Ter,11:00:00,12:30:00,13/09/2022,Sala de Aulas normal,C4.01,44.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Qua,18:00:00,19:30:00,21/09/2022,Sala de Aulas normal,AA3.23,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Qua,18:00:00,19:30:00,14/09/2022,Sala de Aulas normal,AA2.23,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,06/12/2022,Sala de Aulas normal,Auditório_Silva_Leal,,
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,29/11/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,22/11/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,15/11/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,08/11/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,25/10/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,18/10/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,11/10/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,04/10/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,27/09/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,20/09/2022,Sala de Aulas normal,Auditório_Silva_Leal,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708TP21,"EI-PL-C2, EI-PL-C1",49,True,False,Ter,21:00:00,22:30:00,13/09/2022,Sala de Aulas normal,Auditório_Afonso_de_Barros,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,15/12/2022,Lab ISTA,AA2.24,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,24/11/2022,Lab ISTA,AA3.24,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,17/11/2022,Lab ISTA,AA2.25,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,10/11/2022,Lab ISTA,AA3.24,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,03/11/2022,Lab ISTA,0S02,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,27/10/2022,Lab ISTA,AA3.24,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,20/10/2022,Lab ISTA,AA2.28,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,13/10/2022,Lab ISTA,Auditório_Afonso_de_Barros,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,06/10/2022,Lab ISTA,AA3.26,,
"LETI, LEI, LEI-PL, LIGE, LIGE-PL",Arquitetura de Redes,03708PL23,"ET-C6, ET-C2",29,False,False,Qui,16:00:00,17:30:00,29/09/2022,Lab ISTA,0S02,40.0,"Laboratório de Redes de Computadores II, Horário sala visível portal público, Lab ISTA"
CIESPP,Instituições Políticas Comparadas,03427T01,CI-ESPP-2,34,True,False,Qua,18:00:00,20:00:00,12/10/2022,Sala Aulas Mestrado,C3.02,,
CIESPP,Instituições Políticas Comparadas,03427T01,CI-ESPP-2,34,True,False,Qua,18:00:00,20:00:00,28/09/2022,Sala Aulas Mestrado,C2.02,,
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Sáb,09:30:00,11:00:00,10/12/2022,BYOD (Bring Your Own Device),D1.05,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Sáb,09:30:00,11:00:00,03/12/2022,BYOD (Bring Your Own Device),D1.05,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Qui,14:30:00,16:00:00,15/12/2022,BYOD (Bring Your Own Device),C6.07,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Qui,13:00:00,14:30:00,15/12/2022,BYOD (Bring Your Own Device),C6.08,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Seg,14:30:00,16:00:00,12/12/2022,BYOD (Bring Your Own Device),D1.07,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Seg,14:30:00,16:00:00,05/12/2022,BYOD (Bring Your Own Device),D1.07,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Seg,13:00:00,14:30:00,12/12/2022,BYOD (Bring Your Own Device),D1.07,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
"LCD, LCD-PL",Inteligência Artificial Simbólica para Ciência de Dados,03605PL06,CDC2,27,False,False,Seg,13:00:00,14:30:00,05/12/2022,BYOD (Bring Your Own Device),D1.07,30.0,"Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,07/12/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,30/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,23/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,16/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,09/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,02/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,26/10/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,19/10/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,12/10/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,28/09/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,21/09/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,14:30:00,16:00:00,14/09/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,07/12/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,30/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,23/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,16/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,09/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,02/11/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,26/10/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,19/10/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,12/10/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,28/09/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,21/09/2022,Sala de Aulas normal,B2.02,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CIIBS,Marketing Internacional,L1801TP01,CI-IBS-1,52,True,False,Qua,16:00:00,17:30:00,14/09/2022,Sala de Aulas normal,Auditório_C1.03,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Qua,18:00:00,20:00:00,12/10/2022,Sala Aulas Mestrado,1E04,72.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Qua,18:00:00,20:00:00,28/09/2022,Sala Aulas Mestrado,C6.10,72.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,06/12/2022,Sala Aulas Mestrado,AA3.26,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,29/11/2022,Sala Aulas Mestrado,D1.05,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,22/11/2022,Sala Aulas Mestrado,AA3.26,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,15/11/2022,Sala Aulas Mestrado,D1.05,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,08/11/2022,Sala Aulas Mestrado,D1.07,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,25/10/2022,Sala Aulas Mestrado,D1.07,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,18/10/2022,Sala Aulas Mestrado,D1.07,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,11/10/2022,Sala Aulas Mestrado,D1.07,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,04/10/2022,Sala Aulas Mestrado,D1.07,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
MAP,Dissertação em Administração Pública,00551S01,MAPB1,26,True,False,Ter,18:00:00,20:00:00,27/09/2022,Sala Aulas Mestrado,D1.07,80.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,20:30:00,22:30:00,07/11/2022,videoconferencia,Auditório_B2.03,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,20:30:00,22:30:00,31/10/2022,videoconferencia,Auditório_B2.03,36.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,20:30:00,22:30:00,24/10/2022,videoconferencia,Auditório_B2.03,36.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Ter,20:30:00,22:30:00,18/10/2022,videoconferencia,Auditório_B2.03,68.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Ter,20:30:00,22:30:00,11/10/2022,videoconferencia,Auditório_B2.03,68.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,18:00:00,20:00:00,14/11/2022,videoconferencia,Auditório_B2.03,60.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,18:00:00,20:00:00,07/11/2022,videoconferencia,Auditório_B2.03,54.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,18:00:00,20:00:00,31/10/2022,videoconferencia,Auditório_B2.03,36.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,18:00:00,20:00:00,24/10/2022,videoconferencia,Auditório_B2.03,36.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
"PGDCom, MED",Teorias e Práticas do Desenvolvimento,01996TP02,PG DC,25,False,False,Seg,18:00:00,20:00:00,03/10/2022,videoconferencia,Auditório_B2.03,68.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
CT,Introdução à Sustentabilidade,03657TP02,CI-CT-02,28,True,False,Qua,14:30:00,16:30:00,16/11/2022,Sala de Aulas normal,C3.02,50.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CT,Introdução à Sustentabilidade,03657TP02,CI-CT-02,28,True,False,Qua,14:30:00,16:30:00,09/11/2022,Sala de Aulas normal,AA3.24,50.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CT,Introdução à Sustentabilidade,03657TP02,CI-CT-02,28,True,False,Qua,14:30:00,16:30:00,02/11/2022,Sala de Aulas normal,AA3.24,50.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CT,Introdução à Sustentabilidade,03657TP02,CI-CT-02,28,True,False,Qua,14:30:00,16:30:00,26/10/2022,Sala de Aulas normal,C1.01,50.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CT,Introdução à Sustentabilidade,03657TP02,CI-CT-02,28,True,False,Qua,14:30:00,16:30:00,19/10/2022,Sala de Aulas normal,AA3.24,50.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
CT,Introdução à Sustentabilidade,03657TP02,CI-CT-02,28,True,False,Qua,14:30:00,16:30:00,12/10/2022,Sala de Aulas normal,AA3.24,50.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,14:30:00,16:00:00,07/12/2022,Sala/anfiteatro aulas,Auditório_C1.04,89.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,07/12/2022,Sala/anfiteatro aulas,Auditório_C1.04,50.0,"Horário sala visível portal público, Laboratório de Informática"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,30/11/2022,Sala de Aulas normal,C4.06,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,23/11/2022,Sala de Aulas normal,C4.07,50.0,"Horário sala visível portal público, Laboratório de Informática"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,16/11/2022,Laboratório de Informática,Auditório_Silva_Leal,50.0,"Horário sala visível portal público, Laboratório de Informática"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,09/11/2022,Laboratório de Informática,Auditório_Silva_Leal,50.0,"Horário sala visível portal público, Laboratório de Informática"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,02/11/2022,Laboratório de Informática,Auditório_Silva_Leal,56.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,26/10/2022,Sala de Aulas normal,C4.06,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,19/10/2022,Sala de Aulas normal,C4.06,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,12/10/2022,Sala de Aulas normal,C4.06,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,28/09/2022,Sala de Aulas normal,C4.06,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Qua,13:00:00,14:30:00,21/09/2022,Sala de Aulas normal,C4.06,58.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Ter,14:30:00,16:00:00,13/12/2022,Laboratório de Informática,Auditório_Afonso_de_Barros,68.0,"Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público"
LP,Estatística e Análise de Dados II,L5221TP01,"PB3, PB1",58,False,True,Ter,14:30:00,16:00:00,06/12/2022,Sala de Aulas normal,Auditório_C1.03,89.0,"Sala/anfiteatro aulas, Horário sala visível portal público"
